"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"1657","161909",2,1,2,1,1,1,3,5,5,2,6,2,3,4,5,2,1,5,1,5,2,4,3,3,5,3,5,4,5,5,4,5,3,2,4,5,3,1,1,1,3,2,4,6,7,7,5,6,2,1,1,1,1,1,5,2,2,5,5,5,2,4,5,2,3,5,4,2,1,4,4,2,5,5,6,6,7,5,2,4,2,4,5,5,3,4,5,4,5,5,1,1991,"1",0,"","2",5,"Dem.","",1,"11","3",25,NA,NA,NA,NA,NA,NA,"2","B"
"1658","161910",1,1,1,2,1,1,7,7,7,3,7,7,1,1,1,1,1,1,1,1,1,1,1,2,7,5,7,7,6,5,4,4,5,7,4,7,3,1,7,1,1,1,2,7,3,7,6,6,3,1,1,1,1,1,2,1,1,1,1,1,3,7,7,7,7,7,3,1,1,1,1,1,6,4,5,4,1,5,1,2,4,2,5,2,2,3,7,3,3,6,1,1988,"1",0,"","2",2,"Rep.","",2,"1","3",28,NA,NA,NA,NA,NA,NA,"1","B"
"1659","161911",1,1,1,1,1,1,7,7,6,5,5,3,4,2,5,2,1,4,1,6,1,6,1,5,7,3,7,4,7,5,4,5,4,5,4,6,5,3,5,1,6,2,3,6,3,5,2,4,3,2,2,1,1,1,5,1,1,1,1,1,1,4,4,5,5,5,4,2,2,2,2,2,5,5,5,3,5,2,1,2,4,3,3,5,2,4,4,4,3,5,2,1985,"2",4,"","2",5,"Rep.","",5,"1","3",31,NA,NA,NA,NA,NA,NA,"2","B"
"1660","161912",4,1,4,4,1,7,1,1,1,1,1,1,5,4,4,4,4,4,1,5,1,3,1,1,5,4,5,5,5,5,4,4,4,4,4,4,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,3,2,1,1991,"1",0,"","2",2,"Dem.","",1,"10","3",25,NA,NA,NA,NA,NA,NA,"1","B"
"1661","161913",1,1,1,3,1,1,7,7,7,3,5,4,2,1,2,1,2,4,1,5,1,5,3,4,2,2,7,4,7,5,2,4,2,4,2,4,1,3,1,1,6,3,5,7,7,7,3,3,1,1,1,1,1,1,6,3,6,6,6,6,2,4,2,2,2,2,4,3,4,7,4,7,7,5,5,6,6,6,1,2,1,3,3,2,4,4,7,4,6,6,2,1996,"1",0,"","2",2,"Dem.","",6,"11","4",20,NA,NA,NA,NA,NA,NA,"1","B"
"1664","161918",5,5,3,7,7,6,5,6,7,2,5,2,6,3,2,1,5,3,1,5,2,6,1,4,7,2,7,2,7,5,6,7,6,7,6,5,5,3,6,1,1,2,3,7,5,6,6,3,5,1,1,1,1,1,5,3,6,4,1,1,2,4,4,6,6,3,3,1,5,4,2,1,6,6,7,5,7,5,3,3,4,6,5,5,2,4,6,3,3,5,2,1985,"1",0,"","2",6,"Dem.","",4,"1","3",31,NA,NA,NA,NA,NA,NA,"3","B"
"1667","161921",5,6,6,6,6,5,5,6,6,6,6,6,4,3,3,1,3,5,6,6,6,6,6,6,5,6,5,5,6,3,5,4,5,5,5,4,5,5,5,5,5,5,3,4,4,4,4,4,4,4,2,2,2,2,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,5,5,5,2,4,4,4,5,5,4,5,4,4,4,5,1,1994,"1",0,"","2",5,"Dem.","",3,"11","1",22,NA,NA,NA,NA,NA,NA,"2","B"
"1668","161922",6,2,3,1,1,1,3,6,4,5,7,1,4,2,3,1,1,1,1,7,1,5,3,6,7,2,7,4,5,3,2,6,3,5,4,6,2,2,2,1,5,3,4,7,6,7,5,5,1,1,1,1,1,1,6,6,6,6,6,6,2,2,4,4,5,5,4,5,4,5,4,6,5,5,6,4,6,6,2,3,3,4,2,2,2,2,6,5,5,7,2,1976,"3",0,"","2",5,"Dem.","",5,"2","4",40,NA,NA,NA,NA,NA,NA,"2","B"
"1672","161927",1,1,1,4,1,1,7,5,4,3,7,2,6,4,5,1,1,6,1,1,1,1,1,1,6,4,7,6,7,6,4,5,3,4,3,4,1,1,3,1,1,1,6,7,7,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,3,3,3,1,1,3,1,1,4,7,7,7,7,1,7,1,3,2,3,3,2,1,4,6,4,1,5,1,1958,"4",2,"","2",6,"Dem.","",2,"1","3",58,NA,NA,NA,NA,NA,NA,"3","B"
"1673","161932",1,1,1,1,1,1,6,6,6,6,6,6,3,1,3,1,1,2,1,5,1,5,1,5,5,2,5,2,6,2,3,5,2,5,2,5,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,4,6,4,6,6,6,1,1,1,1,1,1,2,4,4,4,4,4,1,1979,"3",0,"","2",5,"Rep.","",5,"1","3",37,NA,NA,NA,NA,NA,NA,"2","B"
"1674","161934",3,1,2,4,4,4,6,7,6,4,5,2,7,4,4,4,2,2,1,7,1,5,1,5,7,5,7,5,7,5,7,7,7,7,7,7,5,7,1,1,2,1,5,1,7,7,5,7,4,7,1,1,3,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,6,4,5,1,2,1,3,1,4,7,7,4,4,4,4,4,4,1,1986,"3",0,"","2",5,"Rep.","",5,"1","3",30,NA,NA,NA,NA,NA,NA,"2","B"
"1675","161935",1,1,2,6,1,5,7,7,5,3,7,1,4,1,5,4,1,7,3,5,5,5,7,3,4,1,4,1,4,7,7,7,7,7,7,7,7,7,1,1,7,5,1,5,7,7,5,5,7,4,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,1,7,4,6,7,1,5,1,5,1,1,1,1,7,1,1,6,1,1997,"1",0,"","2",2,"Ind.","",5,"11","3",19,NA,NA,NA,NA,NA,NA,"1","B"
"1676","161938",3,1,2,4,5,1,3,6,4,2,2,2,3,2,3,2,3,5,1,1,1,1,1,1,5,3,5,6,4,7,2,3,2,2,2,1,6,5,3,1,5,1,2,4,5,7,2,4,3,2,1,1,2,1,2,2,1,2,1,1,3,3,4,1,5,6,1,1,1,1,1,1,6,5,5,6,1,1,2,3,4,4,5,5,2,2,4,2,2,2,1,1985,"3",0,"","2",6,"Rep.","",6,"1","3",31,NA,NA,NA,NA,NA,NA,"3","B"
"1677","161939",2,2,3,5,2,6,2,4,3,3,6,2,6,4,5,2,2,6,1,3,1,1,2,1,7,3,6,7,6,7,5,6,5,7,5,6,7,5,1,1,5,2,3,4,2,7,3,5,5,4,1,1,1,1,1,1,1,1,1,1,3,5,4,4,5,3,1,1,1,1,1,1,6,3,6,3,7,6,1,4,1,3,1,2,2,1,7,2,4,4,2,1984,"3",0,"","2",4,"Dem.","",4,"1","3",32,NA,NA,NA,NA,NA,NA,"2","B"
"1680","161949",1,1,1,2,1,1,2,3,7,4,3,1,7,4,5,2,2,6,2,6,1,5,1,5,6,2,7,5,7,5,5,6,3,5,1,6,2,1,1,1,1,3,5,7,5,6,6,4,2,3,1,1,1,3,3,2,1,1,1,3,2,5,5,2,2,3,5,3,2,1,1,3,6,6,5,4,2,3,4,5,5,5,3,5,4,3,6,4,2,4,2,1976,"1",1,"","2",5,"Ind.","",4,"1","3",40,NA,NA,NA,NA,NA,NA,"2","B"
"1681","161951",4,5,3,3,1,5,3,4,2,2,5,3,6,3,4,1,1,6,4,6,4,6,5,7,4,1,5,2,3,2,5,3,7,2,6,7,5,4,2,3,3,2,2,5,5,5,6,6,3,4,1,2,1,1,5,3,4,6,5,6,4,6,7,5,5,4,4,2,2,3,3,3,7,5,5,4,7,5,1,1,3,2,2,3,4,5,6,3,4,3,2,1994,"1",0,"","1",4,"Dem.","",2,"11","3",22,NA,NA,NA,NA,NA,NA,"2","B"
"1684","161956",2,1,1,3,1,2,6,6,5,4,7,4,6,3,5,3,1,5,3,3,3,3,3,3,3,4,3,3,3,4,4,5,4,5,4,6,2,4,3,3,3,3,5,4,4,4,3,4,1,4,1,1,1,1,3,2,2,2,2,4,2,4,5,6,6,4,4,2,1,1,1,5,6,5,6,6,6,6,1,3,3,4,4,4,4,4,5,5,5,5,1,1988,"3",1,"","2",2,"Ind.","",3,"2","3",28,NA,NA,NA,NA,NA,NA,"1","B"
"1687","161959",3,5,3,5,6,3,2,7,6,5,3,6,5,6,5,4,6,4,3,5,3,3,5,5,4,5,3,6,4,5,4,3,2,3,2,3,1,2,1,2,1,1,6,7,7,6,5,6,1,1,1,1,1,1,1,1,2,2,3,2,6,6,5,6,6,6,7,6,6,4,6,5,5,4,5,4,3,6,5,5,4,5,4,6,5,6,4,7,6,6,2,1998,"1",0,"","2",2,"Dem.","",7,"11","4",18,NA,NA,NA,NA,NA,NA,"1","B"
"1688","161960",1,1,1,1,1,1,7,7,7,5,7,5,1,1,1,1,1,1,1,4,1,1,1,1,7,3,7,7,7,5,1,5,1,4,1,4,1,1,5,1,6,1,7,7,6,7,1,7,1,1,1,1,6,1,7,1,4,4,4,1,1,4,2,2,4,3,7,2,4,2,2,4,6,4,7,6,7,7,1,3,1,1,1,1,1,1,7,1,1,7,1,1963,"3",0,"","2",2,"Dem.","",4,"8","3",53,NA,NA,NA,NA,NA,NA,"1","B"
"1691","161964",7,6,6,5,6,4,6,5,4,7,4,6,4,6,6,4,4,5,6,5,7,3,6,7,4,6,5,7,5,6,7,6,5,6,5,7,7,6,5,5,6,7,5,5,5,6,4,7,6,5,3,4,6,5,2,5,6,5,7,6,4,4,5,5,6,6,6,4,5,6,6,3,6,5,7,6,6,7,4,4,6,4,6,5,6,4,2,4,6,5,2,1989,"1",0,"","2",2,"Dem.","",1,"4","1",27,NA,NA,NA,NA,NA,NA,"1","B"
"1694","161969",1,5,2,6,1,1,6,4,4,6,7,3,1,1,3,1,4,4,1,5,1,1,1,1,7,2,7,7,7,7,2,5,2,2,2,2,5,5,1,1,6,5,6,6,7,7,4,4,1,4,1,1,2,2,6,1,3,1,1,1,2,6,6,3,3,5,4,2,3,4,4,4,6,3,6,2,7,3,3,5,1,6,1,3,3,1,6,1,7,4,1,1973,"1",0,"","2",5,"Dem.","",2,"1","3",43,NA,NA,NA,NA,NA,NA,"2","B"
"1695","161970",1,1,1,1,1,7,7,4,4,1,4,4,7,4,7,1,1,4,1,5,1,7,1,5,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,7,7,7,1,4,1,1,1,1,1,1,1,7,1,7,7,7,7,3,3,3,3,4,3,1,1,1,1,7,7,7,7,7,7,7,2,2,2,2,2,2,4,1,7,4,4,4,2,1988,"1",0,"","1",5,"Ind.","",4,"1","1",28,NA,NA,NA,NA,NA,NA,"2","B"
"1696","161971",1,1,1,1,1,1,6,6,6,5,7,6,2,2,2,2,2,2,1,5,1,4,1,6,6,3,6,5,6,5,2,3,2,3,2,5,1,1,2,1,1,2,7,7,7,7,6,7,1,1,1,1,1,1,4,1,1,5,4,4,2,7,6,3,4,3,4,1,2,4,2,4,7,3,7,5,6,6,1,6,5,5,4,4,4,3,6,4,5,7,1,1979,"1",0,"","2",5,"Ind.","",2,"2","1",37,NA,NA,NA,NA,NA,NA,"2","B"
"1698","161973",2,1,3,2,2,1,4,6,4,3,6,3,4,2,3,1,2,2,1,4,2,2,1,2,4,4,6,5,4,6,3,6,4,3,4,4,3,6,4,6,4,3,4,5,6,4,5,6,2,4,3,4,1,3,5,2,2,3,2,1,2,5,6,4,5,7,4,3,2,1,2,1,6,5,4,5,1,4,2,3,4,3,6,4,4,3,6,3,3,5,2,1983,"1",0,"","2",2,"Rep.","",2,"1","3",33,NA,NA,NA,NA,NA,NA,"1","B"
"1699","161974",1,1,1,1,1,6,6,6,6,6,6,1,4,4,4,4,5,6,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,6,4,4,1,1,6,4,5,4,1,1,1,1,1,6,1,1,1,1,1,5,5,6,2,2,2,1,1,1,1,1,1,4,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,4,6,2,1992,"1",NA,"","2",5,"Ind.","",2,"2","3",24,NA,NA,NA,NA,NA,NA,"2","B"
"1701","161978",1,2,1,3,1,1,6,7,6,6,7,2,4,4,4,3,2,2,1,6,1,5,1,6,7,2,7,3,7,5,3,6,3,5,2,5,1,6,3,1,6,6,6,4,4,5,3,3,1,6,1,5,2,2,6,1,2,2,2,2,2,7,6,6,5,7,6,1,1,1,1,5,7,6,6,6,6,7,2,2,1,2,2,2,4,4,6,4,4,6,2,1972,"2",1,"","2",3,"Ind.","",3,"1","3",44,NA,NA,NA,NA,NA,NA,"2","B"
"1703","161980",4,1,1,1,1,1,2,7,7,7,7,5,6,1,1,1,1,1,1,6,1,4,1,4,7,3,7,7,7,5,3,6,3,5,3,5,1,1,6,1,5,1,4,6,4,7,3,5,1,4,5,1,3,1,6,1,1,1,1,1,5,7,7,5,7,7,5,1,4,1,1,4,7,6,7,7,7,7,1,3,3,1,4,4,4,4,7,5,5,6,1,1957,"2",2,"","2",6,"Ind.","",4,"1","3",59,NA,NA,NA,NA,NA,NA,"3","B"
"1704","161981",1,1,1,2,1,1,7,6,7,6,7,4,3,2,3,1,2,4,1,3,1,2,1,4,7,4,7,7,7,6,3,3,5,6,5,6,1,3,5,1,5,6,6,6,6,7,5,5,2,2,1,1,2,1,7,1,5,2,1,1,4,6,5,4,4,5,7,5,6,7,6,5,7,6,7,5,2,4,1,4,3,3,6,5,4,3,7,4,2,6,1,1986,"1",0,"","2",2,"Dem.","",4,"2","3",30,NA,NA,NA,NA,NA,NA,"1","B"
"1705","161983",1,1,1,2,1,6,7,4,7,4,7,4,4,1,4,4,4,4,1,7,1,1,1,4,7,3,7,7,7,4,1,4,1,4,1,4,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,5,1,1,1,3,7,4,7,7,7,1,1,1,1,1,1,7,7,7,7,6,7,2,4,4,4,4,4,4,4,7,4,4,7,1,1984,"3",0,"","2",5,"Dem.","",4,"1","3",32,NA,NA,NA,NA,NA,NA,"2","B"
"1707","161993",2,1,1,5,1,2,5,6,7,3,7,2,3,2,3,1,1,2,5,6,3,1,5,6,2,3,2,4,3,2,2,4,2,3,2,4,3,4,3,1,4,5,2,5,6,7,4,5,2,2,2,1,2,2,6,1,6,5,6,6,2,6,3,1,4,4,5,2,4,3,4,5,6,5,7,5,6,6,1,2,2,1,3,3,2,2,4,3,4,5,1,1970,"4",1,"","2",5,"Dem.","",3,"1","4",46,NA,NA,NA,NA,NA,NA,"2","B"
"1708","161994",1,1,1,1,1,1,7,4,4,5,7,3,7,1,5,1,2,6,1,6,1,3,1,3,7,3,7,4,7,5,7,5,7,5,7,4,1,1,1,1,1,1,7,7,7,7,4,6,1,2,1,1,1,1,5,1,1,1,1,1,3,7,5,6,6,6,6,2,5,6,5,5,7,6,7,5,7,7,3,3,4,5,6,6,4,4,7,4,7,7,1,1976,"3",3,"","2",6,"Ind.","",5,"1","3",40,NA,NA,NA,NA,NA,NA,"3","B"
"1709","161995",2,1,1,3,2,5,6,6,5,4,6,2,5,2,6,1,2,5,1,2,1,2,1,1,4,6,4,5,4,7,5,6,5,6,5,6,3,3,4,2,6,1,2,5,6,7,2,7,1,1,1,1,1,1,6,1,1,6,6,3,2,5,5,2,3,5,6,3,3,6,6,7,7,5,7,6,7,7,2,4,4,4,3,3,4,4,4,5,5,5,1,1988,"1",0,"","2",5,"Dem.","",2,"1","3",28,NA,NA,NA,NA,NA,NA,"2","B"
"1710","161996",1,1,1,1,1,1,4,6,6,5,7,2,6,1,6,1,1,6,1,5,1,5,1,4,7,2,7,2,6,3,2,4,2,4,2,4,1,1,3,1,1,1,6,6,3,4,3,3,1,1,1,1,1,1,3,1,1,2,2,1,2,4,4,2,2,2,4,2,2,3,2,2,6,6,7,6,5,5,1,1,1,1,1,1,6,6,6,7,6,6,1,1977,"3",3,"","2",5,"Dem.","",5,"1","1",39,NA,NA,NA,NA,NA,NA,"2","B"
"1713","161999",7,6,5,5,6,5,5,5,4,7,6,5,7,7,5,5,6,7,6,5,4,6,7,6,4,4,5,6,5,7,6,6,5,4,7,7,6,6,5,5,6,7,5,5,3,4,7,6,5,5,4,7,7,6,5,5,4,7,6,6,4,3,4,3,3,7,5,5,3,4,6,7,4,4,7,5,5,4,6,5,3,3,5,5,5,5,4,6,6,4,2,1961,"3",2,"","2",6,"Dem.","",5,"1","1",55,NA,NA,NA,NA,NA,NA,"3","B"
"1714","162000",1,2,2,2,1,1,7,6,5,5,7,4,6,4,7,2,1,6,5,6,5,4,3,5,7,4,7,6,7,7,6,6,5,5,6,6,7,7,1,1,5,1,6,6,6,7,6,7,4,4,1,1,1,1,6,3,5,2,2,1,4,5,5,6,6,7,5,5,5,5,5,6,7,5,6,3,6,6,1,3,2,4,3,5,6,3,5,2,4,4,1,1991,"2",0,"","2",5,"Dem.","",1,"1","3",25,NA,NA,NA,NA,NA,NA,"2","B"
"1715","162001",2,1,3,4,1,1,6,7,5,5,6,5,1,1,3,2,1,3,2,2,2,2,2,3,4,4,4,4,4,4,3,3,3,3,3,3,2,5,3,4,6,1,5,6,7,7,6,7,2,2,1,1,1,1,4,1,2,2,1,1,3,4,3,3,4,3,4,2,5,6,4,4,7,4,7,6,5,7,1,2,1,1,3,1,4,4,7,4,4,5,1,1984,"1",2,"","2",2,"Ind.","",1,"4","3",32,NA,NA,NA,NA,NA,NA,"1","B"
"1718","162007",5,3,4,4,2,2,5,5,4,4,6,6,5,4,4,4,4,4,5,4,5,4,4,5,6,4,4,5,4,4,4,5,4,4,5,5,5,2,5,4,4,5,5,4,4,5,3,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,5,4,4,5,5,4,4,5,6,6,5,6,4,5,5,4,4,5,4,4,3,4,5,4,4,5,4,4,1,1989,"1",0,"","2",5,"Rep.","",5,"1","3",27,NA,NA,NA,NA,NA,NA,"2","B"
"1719","162008",1,1,1,2,1,1,6,7,7,7,7,7,1,1,1,1,2,1,1,7,6,7,7,7,6,3,4,4,5,3,1,7,1,7,1,7,1,1,1,1,2,1,7,7,7,7,6,7,1,1,1,1,1,1,1,1,2,1,1,1,7,5,6,7,7,6,4,3,5,4,3,3,6,1,4,4,5,5,3,4,3,4,3,5,4,5,4,5,4,5,2,1974,"1",NA,"","2",5,"Rep.","",3,"1","3",42,NA,NA,NA,NA,NA,NA,"2","B"
"1720","162009",6,6,2,2,1,7,4,7,5,2,7,1,7,7,4,2,3,7,2,7,2,5,2,6,7,2,7,6,7,4,7,4,7,7,7,6,5,6,2,2,7,6,5,6,6,7,2,3,3,3,1,2,4,2,7,1,3,3,4,5,2,7,5,5,7,6,7,2,3,3,5,6,7,7,5,6,6,7,1,3,5,4,2,7,6,6,7,7,7,7,2,1970,"4",0,"","2",8,"Rep.","",4,"1","3",46,NA,NA,NA,NA,NA,NA,"3","B"
"1721","162010",4,1,1,1,1,1,1,7,5,4,7,1,7,1,3,1,1,2,1,4,1,4,1,2,7,3,7,3,7,5,4,7,2,3,1,3,4,7,7,1,1,1,7,7,2,7,7,7,1,7,3,1,1,1,7,1,4,1,1,1,5,7,4,7,7,6,7,7,7,4,4,7,7,7,7,7,7,7,1,1,1,1,1,1,4,4,7,4,7,7,1,1983,"2",0,"","2",2,"Rep.","",1,"1","3",33,NA,NA,NA,NA,NA,NA,"1","B"
"1725","162016",2,1,2,5,2,3,5,6,5,3,6,4,4,3,5,3,2,5,1,5,1,5,1,4,5,3,6,4,6,2,2,4,1,3,2,5,6,5,1,1,3,6,3,6,7,7,5,4,3,3,1,1,2,4,7,2,6,3,2,1,2,5,3,3,3,6,6,1,5,2,2,2,6,5,6,6,7,7,2,3,4,3,2,3,3,3,6,5,4,5,1,1994,"1",0,"","2",5,"Dem.","",1,"4","3",22,NA,NA,NA,NA,NA,NA,"2","B"
"1726","162017",5,1,1,2,1,4,6,7,5,7,7,3,4,1,1,1,1,4,5,5,2,6,1,7,7,7,7,7,7,3,4,4,4,4,4,7,5,4,1,1,1,1,6,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,7,7,3,1,1,1,1,1,1,7,7,7,6,7,7,1,4,1,2,5,6,1,4,7,4,4,4,1,1983,"2",1,"","2",3,"Ind.","",6,"1","1",33,NA,NA,NA,NA,NA,NA,"2","B"
"1727","162018",2,1,1,3,1,4,3,6,7,3,5,2,3,1,1,2,4,6,1,6,1,4,1,2,5,2,5,3,5,4,2,5,2,4,2,3,6,1,6,2,3,2,3,6,4,5,3,4,3,2,1,1,2,2,1,1,1,1,1,1,4,7,7,7,7,7,5,6,6,6,6,6,6,4,5,3,6,6,2,4,3,5,3,3,4,3,6,3,3,4,1,1980,"1",0,"","2",8,"Dem.","",1,"1","4",36,NA,NA,NA,NA,NA,NA,"3","B"
"1729","162020",2,1,1,1,1,1,6,7,7,7,7,6,4,1,1,1,1,2,5,6,5,5,5,6,6,4,7,4,6,4,6,4,7,5,6,6,1,1,1,2,2,1,6,7,7,7,5,6,1,2,1,1,2,1,6,5,6,5,4,6,2,6,4,3,7,4,6,5,5,7,2,6,6,2,6,5,7,4,2,6,2,4,4,3,1,1,6,3,6,5,2,1992,"1",0,"","2",2,"Ind.","",1,"11","2",24,NA,NA,NA,NA,NA,NA,"1","B"
"1730","162021",1,1,1,2,2,3,3,6,2,3,7,4,3,1,4,1,1,3,5,2,5,2,1,1,7,7,7,7,7,7,4,2,5,2,5,1,6,5,7,1,7,4,2,7,4,7,3,7,1,1,1,1,1,1,2,1,1,1,1,1,1,5,5,7,7,7,1,1,1,1,1,1,7,7,7,7,7,7,1,3,4,2,4,6,1,2,4,3,7,7,1,1969,"5",2,"","2",3,"Rep.","",3,"1","3",47,NA,NA,NA,NA,NA,NA,"2","B"
"1731","162022",1,1,1,1,1,1,6,6,7,6,7,6,3,1,3,2,2,2,1,6,1,2,1,4,6,2,6,3,6,4,2,6,2,5,1,6,1,1,1,1,1,1,6,5,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,4,7,6,4,1,1,4,3,3,5,3,5,5,5,3,2,4,3,3,2,3,4,3,5,2,4,4,1,1983,"3",1,"","2",5,"Rep.","",5,"1","4",33,NA,NA,NA,NA,NA,NA,"2","B"
"1734","162025",2,1,1,2,1,1,3,5,5,5,7,1,3,1,6,1,4,4,2,2,2,1,1,1,6,2,6,4,6,5,2,5,2,3,2,4,5,1,1,1,3,3,2,7,5,7,3,4,2,1,1,1,2,2,7,1,3,3,3,3,2,6,4,2,2,2,7,1,3,4,3,4,7,7,7,6,7,7,1,3,2,3,1,2,4,4,7,4,6,6,1,1985,"3",2,"","2",5,"Dem.","",6,"6","3",31,NA,NA,NA,NA,NA,NA,"2","B"
"1735","162026",3,2,2,5,3,2,5,5,5,3,5,2,5,3,5,2,5,4,2,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,5,4,2,2,2,2,2,2,6,5,5,5,6,5,5,5,5,3,3,3,2,2,3,2,5,4,1,1963,"3",2,"","2",5,"Rep.","",7,"6","3",53,NA,NA,NA,NA,NA,NA,"2","B"
"1737","162029",1,1,1,4,1,2,6,7,6,3,7,2,5,1,4,2,2,7,1,1,1,1,1,1,7,6,7,6,7,7,5,6,4,5,5,5,3,1,1,1,3,1,3,6,7,7,5,7,3,3,1,1,2,1,1,1,1,1,1,1,3,7,7,6,6,7,4,3,3,4,3,2,7,7,6,7,5,5,2,3,5,2,7,6,7,6,6,6,5,5,1,1971,"3",1,"","2",3,"Rep.","",4,"1","3",45,NA,NA,NA,NA,NA,NA,"2","B"
"1738","162030",3,1,1,3,1,2,5,6,6,2,6,1,3,2,4,3,3,5,2,3,2,2,2,2,4,4,4,5,4,5,3,3,3,2,3,3,2,1,1,1,2,1,5,6,6,6,4,5,1,1,1,1,1,1,5,3,2,1,1,1,2,4,4,5,5,5,5,4,4,3,2,3,5,5,6,4,2,5,2,2,2,2,2,2,2,2,5,2,2,5,1,1975,"3",3,"","2",6,"Dem.","",4,"2","3",41,NA,NA,NA,NA,NA,NA,"3","B"
"1739","162031",3,1,3,5,1,1,5,4,2,3,6,2,4,2,2,1,1,5,1,6,1,4,1,4,7,3,6,5,6,4,4,7,4,3,3,4,5,2,1,1,5,3,3,3,6,7,4,3,4,2,1,1,2,4,6,3,4,2,2,2,1,5,3,6,7,7,4,2,3,5,6,4,6,5,6,7,3,6,1,5,2,1,4,2,4,3,7,6,4,6,1,1986,"2",0,"","2",5,"Dem.","",5,"1","3",30,NA,NA,NA,NA,NA,NA,"2","B"
"1741","162034",6,2,1,3,1,2,2,6,4,3,7,1,6,5,5,2,4,6,1,4,1,1,1,2,5,5,5,7,5,7,5,7,6,7,5,7,6,4,2,1,3,3,2,5,5,7,3,3,3,4,1,1,2,3,3,1,1,1,1,1,2,6,7,6,7,7,3,1,1,1,1,4,7,6,7,6,4,7,1,3,3,2,5,5,2,3,7,3,5,7,2,1977,"1",0,"","2",2,"Dem.","",1,"4","3",39,NA,NA,NA,NA,NA,NA,"1","B"
"1745","162040",1,1,1,1,1,3,7,7,7,7,7,4,7,4,1,1,1,7,1,3,1,3,1,3,7,7,6,7,7,7,4,5,4,3,4,5,1,1,1,1,1,5,7,7,7,7,7,7,1,1,1,1,1,1,6,1,1,7,7,7,7,7,7,6,6,7,7,1,1,4,4,7,7,1,7,6,7,7,4,7,4,5,6,3,1,1,7,4,7,4,1,1988,"1",0,"","2",5,"Dem.","",2,"1","3",28,NA,NA,NA,NA,NA,NA,"2","B"
"1746","162041",3,5,4,4,3,4,2,3,2,2,5,1,2,3,3,2,2,5,1,5,2,3,2,2,6,2,6,6,6,6,3,4,3,3,3,4,3,5,1,1,3,3,3,4,5,6,3,5,1,1,1,1,1,1,4,3,3,4,4,2,2,2,3,4,3,5,2,1,1,1,1,1,6,5,6,5,6,6,2,3,3,3,2,3,2,2,4,2,3,3,2,1973,"1",NA,"","2",5,"Ind.","",5,"1","4",43,NA,NA,NA,NA,NA,NA,"2","B"
"1747","162042",1,4,1,1,1,3,7,2,6,6,7,1,4,7,4,1,1,5,1,7,1,1,1,6,7,2,7,6,7,6,3,6,3,3,3,7,1,5,1,1,1,1,4,3,7,7,5,6,1,6,1,1,1,1,7,1,3,1,1,1,1,6,4,5,6,6,6,1,3,1,1,1,7,7,7,7,5,5,1,2,1,2,1,4,4,4,7,4,4,7,1,1979,"3",1,"","1",5,"Ind.","",3,"1","3",37,NA,NA,NA,NA,NA,NA,"2","B"
